year,month,date,value
2010,11,6,80.03
2010,11,7,82.71
2010,11,8,82.01
2010,11,9,78.46
2010,11,10,77.43
2010,11,11,63.58
2010,11,12,66.16
2010,11,13,71.44
2010,11,14,71.03
2010,11,15,71.43
2010,11,16,36.22
2010,11,17,65.03
2010,11,18,53.61
2010,11,19,41.03
2010,11,20,68.69
2010,11,21,73.96
2010,11,22,49.77
2010,11,23,25.09
2010,11,24,50.7
2010,11,25,44.91
2010,11,26,67.02
2010,11,27,60.7
2010,11,28,62.13
2010,11,29,69.05
2010,11,30,69.54
2010,12,1,64.23
2010,12,2,64.35
2010,12,3,67.58
2010,12,4,66.89
2010,12,5,67.47
2010,12,6,70.26
2010,12,7,69.66
2010,12,8,71.18
2010,12,9,70.31
2010,12,10,68.82
2010,12,11,48.72
2010,12,12,51.59
2010,12,13,49.45
2010,12,14,49.5
2010,12,15,63.24
2010,12,16,63.12
2010,12,17,64.05
2010,12,18,66.55
2010,12,19,64.12
2010,12,20,65.18
2010,12,21,61.07
2010,12,22,57.8
2010,12,23,56.55
2010,12,24,60.78
2010,12,25,60.91
2010,12,26,57.77
2010,12,27,56.72
2010,12,28,61.95
2010,12,29,60.7
2010,12,30,58.35
2010,12,31,33.71
2011,1,1,43.27
2011,1,2,28.0
2011,1,3,50.99
2011,1,4,62.48
2011,1,5,31.29
2011,1,6,43.5
2011,1,7,34.88
2011,1,8,51.12
2011,1,9,44.27
2011,1,10,24.62
2011,1,11,42.91
2011,1,12,58.97
2011,1,13,61.19
2011,1,14,60.91
2011,1,15,60.74
2011,1,16,54.7
2011,1,17,67.12
2011,1,18,71.99
2011,1,19,74.27
2011,1,20,68.66
2011,1,21,69.86
2011,1,22,68.59
2011,1,23,70.77
2011,1,24,72.73
2011,1,25,76.03
2011,1,26,70.91
2011,1,27,72.12
2011,1,28,67.14
2011,1,29,66.3
2011,1,30,57.02
2011,1,31,74.15
2011,2,1,80.27
2011,2,2,80.63
2011,2,3,71.98
2011,2,4,75.44
2011,2,5,81.45
2011,2,6,79.62
2011,2,7,75.77
2011,2,8,92.15
2011,2,9,93.75
2011,2,10,92.48
2011,2,11,92.16
2011,2,12,91.77
2011,2,13,83.07
2011,2,14,64.92
2011,2,15,52.62
2011,2,16,44.15
2011,2,17,70.79
2011,2,18,96.71
2011,2,19,93.74
2011,2,20,93.04
2011,2,21,96.75
2011,2,22,84.32
2011,2,23,88.39
2011,2,24,90.84
2011,2,25,80.23
2011,2,26,76.1
2011,2,27,101.25
2011,2,28,107.73
2011,3,1,93.84
2011,3,2,93.99
2011,3,3,94.09
2011,3,4,70.36
2011,3,5,110.4
2011,3,6,113.41
2011,3,7,114.77
2011,3,8,106.6
2011,3,9,108.36
2011,3,10,93.91
2011,3,11,108.08
2011,3,12,107.97
2011,3,13,112.38
2011,3,14,108.44
2011,3,15,112.62
2011,3,16,110.45
2011,3,17,98.15
2011,3,18,92.66
2011,3,19,89.89
2011,3,20,105.92
2011,3,21,119.67
2011,3,22,125.86
2011,3,23,119.65
2011,3,24,116.83
2011,3,25,116.32
2011,3,26,121.99
2011,3,27,113.0
2011,3,28,113.66
2011,3,29,114.83
2011,3,30,75.74
2011,3,31,127.62
2011,4,1,121.41
2011,4,2,112.22
2011,4,3,55.38
2011,4,4,131.48
2011,4,5,127.38
2011,4,6,126.06
2011,4,7,116.27
2011,4,8,123.64
2011,4,9,117.02
2011,4,10,114.8
2011,4,11,110.62
2011,4,12,86.09
2011,4,13,116.8
2011,4,14,128.87
2011,4,15,118.49
2011,4,16,122.67
2011,4,17,123.91
2011,4,18,119.75
2011,4,19,92.27
2011,4,20,137.86
2011,4,21,140.76
2011,4,22,120.45
2011,4,23,127.7
2011,4,24,119.8
2011,4,25,116.14
2011,4,26,71.76
2011,4,27,115.42
2011,4,28,120.24
2011,4,29,126.41
2011,4,30,121.83
2011,5,1,132.06
2011,5,2,134.59
2011,5,3,122.17
2011,5,4,124.12
2011,5,5,122.46
2011,5,6,129.94
2011,5,7,135.57
2011,5,8,136.18
2011,5,9,139.73
2011,5,10,137.86
2011,5,11,138.35
2011,5,12,130.12
2011,5,13,134.77
2011,5,14,123.43
2011,5,15,139.07
2011,5,16,129.99
2011,5,17,124.48
2011,5,18,121.77
2011,5,19,114.62
2011,5,20,130.52
2011,5,21,123.8
2011,5,22,132.74
2011,5,23,142.53
2011,5,24,139.05
2011,5,25,127.27
2011,5,26,128.9
2011,5,27,82.16
2011,5,28,145.17
2011,5,29,133.98
2011,5,30,119.6
2011,5,31,90.12
2011,6,1,119.15
2011,6,2,140.47
2011,6,3,146.45
2011,6,4,142.77
2011,6,5,141.38
2011,6,6,135.36
2011,6,7,124.08
2011,6,8,127.8
2011,6,9,126.54
2011,6,10,95.47
2011,6,11,128.09
2011,6,12,105.26
2011,6,13,127.59
2011,6,14,121.88
2011,6,15,85.77
2011,6,16,119.4
2011,6,17,75.38
2011,6,18,92.41
2011,6,19,105.18
2011,6,20,81.59
2011,6,21,95.0
2011,6,22,130.07
2011,6,23,112.21
2011,6,24,105.01
2011,6,25,90.41
2011,6,26,111.79
2011,6,27,99.87
2011,6,28,94.7
2011,6,29,71.47
2011,6,30,35.29
2011,7,1,85.17
2011,7,2,109.83
2011,7,3,104.96
2011,7,4,81.13
2011,7,5,77.62
2011,7,6,112.03
2011,7,7,103.09
2011,7,8,108.6
2011,7,9,71.48
2011,7,10,90.09
2011,7,11,102.59
2011,7,12,94.86
2011,7,13,110.59
2011,7,14,108.13
2011,7,15,93.41
2011,7,16,24.19
2011,7,17,67.2
2011,7,18,101.84
2011,7,19,107.56
2011,7,20,39.29
2011,7,21,81.83
2011,7,22,100.16
2011,7,23,91.17
2011,7,24,88.44
2011,7,25,99.52
2011,7,26,87.36
2011,7,27,55.19
2011,7,28,61.68
2011,7,29,96.34
2011,7,30,98.12
2011,7,31,68.6
2011,8,1,78.9
2011,8,2,80.46
2011,8,3,45.73
2011,8,4,90.97
2011,8,5,105.02
2011,8,6,85.7
2011,8,7,85.13
2011,8,8,104.58
2011,8,9,89.73
2011,8,10,79.38
2011,8,11,78.41
2011,8,12,107.48
2011,8,13,125.77
2011,8,14,34.15
2011,8,15,34.66
2011,8,16,103.03
2011,8,17,65.38
2011,8,18,66.97
2011,8,19,70.21
2011,8,20,101.52
2011,8,21,128.98
2011,8,22,121.64
2011,8,23,48.42
2011,8,24,96.41
2011,8,25,92.34
2011,8,26,127.79
2011,8,27,125.87
2011,8,28,125.92
2011,8,29,122.31
2011,8,30,129.93
2011,8,31,128.08
2011,9,1,128.73
2011,9,2,109.49
2011,9,3,88.12
2011,9,4,84.89
2011,9,5,115.56
2011,9,6,108.54
2011,9,7,67.92
2011,9,8,80.52
2011,9,9,68.39
2011,9,10,109.53
2011,9,11,99.62
2011,9,12,103.45
2011,9,13,110.39
2011,9,14,99.8
2011,9,15,80.34
2011,9,16,69.29
2011,9,17,107.54
2011,9,18,104.06
2011,9,19,97.82
2011,9,20,98.66
2011,9,21,105.98
2011,9,22,87.45
2011,9,23,101.81
2011,9,24,74.72
2011,9,25,85.77
2011,9,26,107.28
2011,9,27,93.12
2011,9,28,92.02
2011,9,29,101.43
2011,9,30,104.91
2011,10,1,106.3
2011,10,2,98.64
2011,10,3,89.98
2011,10,4,92.8
2011,10,5,83.02
2011,10,6,91.61
2011,10,7,92.28
2011,10,8,89.85
2011,10,9,87.0
2011,10,10,90.4
2011,10,11,99.87
2011,10,12,99.95
2011,10,13,98.03
2011,10,14,98.37
2011,10,15,100.72
2011,10,16,100.37
2011,10,17,95.48
2011,10,18,92.92
2011,10,19,87.02
2011,10,20,72.62
2011,10,21,67.06
2011,10,22,79.73
2011,10,23,75.4
2011,10,24,72.84
2011,10,25,73.88
2011,10,26,75.65
2011,10,27,80.46
2011,10,28,81.0
2011,10,29,70.05
2011,10,30,73.24
2011,10,31,65.91
2011,11,1,61.64
2011,11,2,58.89
2011,11,3,60.05
2011,11,4,55.98
2011,11,5,57.85
2011,11,6,67.14
2011,11,7,68.02
2011,11,8,70.71
2011,11,9,72.83
2011,11,10,74.82
2011,11,11,62.75
2011,11,12,69.38
2011,11,13,63.02
2011,11,14,59.3
2011,11,15,58.53
2011,11,16,66.44
2011,11,17,70.77
2011,11,18,59.15
2011,11,19,47.41
2011,11,20,53.8
2011,11,21,60.41
2011,11,22,70.4
2011,11,23,76.78
2011,11,24,72.38
2011,11,25,71.79
2011,11,26,68.07
2011,11,27,66.83
2011,11,28,64.55
2011,11,29,69.83
2011,11,30,65.72
2011,12,1,56.23
2011,12,2,67.2
2011,12,3,66.05
2011,12,4,67.82
2011,12,5,64.32
2011,12,6,44.84
2011,12,7,34.09
2011,12,8,48.64
2011,12,9,47.93
2011,12,10,38.34
2011,12,11,44.16
2011,12,12,32.12
2011,12,13,43.64
2011,12,14,47.18
2011,12,15,44.01
2011,12,16,43.27
2011,12,17,34.8
2011,12,18,40.62
2011,12,19,32.57
2011,12,20,28.23
2011,12,21,39.11
2011,12,22,47.8
2011,12,23,52.54
2011,12,24,62.8
2011,12,25,63.73
2011,12,26,65.41
2011,12,27,63.03
2011,12,28,70.76
2011,12,29,66.69
2011,12,30,63.91
2011,12,31,55.87
2012,1,1,9.8
2012,1,2,39.45
2012,1,3,53.73
2012,1,4,35.26
2012,1,5,34.52
2012,1,6,24.41
2012,1,7,28.91
2012,1,8,29.16
2012,1,9,16.86
2012,1,10,36.48
2012,1,11,52.84
2012,1,12,55.39
2012,1,13,65.8
2012,1,14,65.14
2012,1,15,62.23
2012,1,16,30.81
2012,1,17,60.42
2012,1,18,39.05
2012,1,19,39.16
2012,1,20,59.55
2012,1,21,68.73
2012,1,22,74.12
2012,1,23,73.04
2012,1,24,81.77
2012,1,25,76.42
2012,1,26,73.08
2012,1,27,79.55
2012,1,28,75.73
2012,1,29,79.66
2012,1,30,76.13
2012,1,31,69.3
2012,2,1,78.27
2012,2,2,77.21
2012,2,3,73.42
2012,2,4,44.03
2012,2,5,75.23
2012,2,6,84.88
2012,2,7,55.77
2012,2,8,42.3
2012,2,9,89.09
2012,2,10,87.46
2012,2,11,86.34
2012,2,12,79.88
2012,2,13,70.29
2012,2,14,63.47
2012,2,15,61.91
2012,2,16,74.76
2012,2,17,84.22
2012,2,18,93.94
2012,2,19,97.7
2012,2,20,96.6
2012,2,21,93.8
2012,2,22,95.66
2012,2,23,99.15
2012,2,24,96.61
2012,2,25,96.26
2012,2,26,106.46
2012,2,27,104.09
2012,2,28,88.03
2012,2,29,101.8
2012,3,1,103.72
2012,3,2,105.16
2012,3,3,104.81
2012,3,4,98.25
2012,3,5,92.62
2012,3,6,95.7
2012,3,7,103.81
2012,3,8,102.73
2012,3,9,107.86
2012,3,10,113.6
2012,3,11,114.14
2012,3,12,63.57
2012,3,13,70.77
2012,3,14,110.3
2012,3,15,112.33
2012,3,16,113.81
2012,3,17,106.77
2012,3,18,102.4
2012,3,19,108.98
2012,3,20,110.18
2012,3,21,100.98
2012,3,22,122.88
2012,3,23,119.3
2012,3,24,118.09
2012,3,25,117.09
2012,3,26,100.84
2012,3,27,109.77
2012,3,28,116.01
2012,3,29,124.62
2012,3,30,124.5
2012,3,31,116.0
2012,4,1,114.2
2012,4,2,112.87
2012,4,3,110.02
2012,4,4,111.45
2012,4,5,104.3
2012,4,6,118.09
2012,4,7,121.52
2012,4,8,119.91
2012,4,9,120.79
2012,4,10,116.44
2012,4,11,113.04
2012,4,12,125.66
2012,4,13,105.85
2012,4,14,102.45
2012,4,15,124.54
2012,4,16,132.18
2012,4,17,125.31
2012,4,18,126.55
2012,4,19,131.68
2012,4,20,123.71
2012,4,21,133.71
2012,4,22,135.34
2012,4,23,138.55
2012,4,24,136.23
2012,4,25,125.16
2012,4,26,126.76
2012,4,27,124.69
2012,4,28,135.0
2012,4,29,125.6
2012,4,30,130.48
2012,5,1,134.88
2012,5,2,137.2
2012,5,3,133.44
2012,5,4,131.05
2012,5,5,114.54
2012,5,6,127.55
2012,5,7,125.09
2012,5,8,110.64
2012,5,9,117.2
2012,5,10,129.88
2012,5,11,128.18
2012,5,12,134.63
2012,5,13,140.77
2012,5,14,135.29
2012,5,15,130.17
2012,5,16,133.52
2012,5,17,133.23
2012,5,18,120.23
2012,5,19,110.91
2012,5,20,136.29
2012,5,21,133.29
2012,5,22,136.43
2012,5,23,136.23
2012,5,24,140.89
2012,5,25,137.4
2012,5,26,125.98
2012,5,27,131.2
2012,5,28,136.74
2012,5,29,135.64
2012,5,30,127.3
2012,5,31,129.91
2012,6,1,125.46
2012,6,2,135.53
2012,6,3,139.16
2012,6,4,126.05
2012,6,5,108.68
2012,6,6,138.37
2012,6,7,79.41
2012,6,8,127.33
2012,6,9,141.3
2012,6,10,135.27
2012,6,11,137.94
2012,6,12,117.62
2012,6,13,142.64
2012,6,14,142.2
2012,6,15,138.32
2012,6,16,134.07
2012,6,17,133.91
2012,6,18,125.57
2012,6,19,114.54
2012,6,20,126.53
2012,6,21,114.79
2012,6,22,94.01
2012,6,23,86.38
2012,6,24,114.19
2012,6,25,114.17
2012,6,26,120.59
2012,6,27,111.15
2012,6,28,125.95
2012,6,29,124.82
2012,6,30,112.51
2012,7,1,126.45
2012,7,2,124.99
2012,7,3,63.8
2012,7,4,94.48
2012,7,5,83.77
2012,7,6,65.59
2012,7,7,37.06
2012,7,8,60.49
2012,7,9,132.8
2012,7,10,106.02
2012,7,11,111.02
2012,7,12,112.89
2012,7,13,33.4
2012,7,14,83.17
2012,7,15,101.14
2012,7,16,103.77
2012,7,17,119.7
2012,7,18,108.75
2012,7,19,87.61
2012,7,20,45.59
2012,7,21,102.41
2012,7,22,114.81
2012,7,23,104.46
2012,7,24,18.7
2012,7,25,39.42
2012,7,26,112.66
2012,7,27,111.11
2012,7,28,123.37
2012,7,29,111.05
2012,7,30,85.65
2012,7,31,125.34
2012,8,1,101.42
2012,8,2,50.44
2012,8,3,19.19
2012,8,4,84.01
2012,8,5,108.8
2012,8,6,124.44
2012,8,7,114.52
2012,8,8,110.95
2012,8,9,107.08
2012,8,10,133.48
2012,8,11,107.24
2012,8,12,109.34
2012,8,13,96.46
2012,8,14,95.16
2012,8,15,113.04
2012,8,16,108.42
2012,8,17,100.05
2012,8,18,93.49
2012,8,19,115.7
2012,8,20,51.93
2012,8,21,30.03
2012,8,22,54.38
2012,8,23,62.81
2012,8,24,90.14
2012,8,25,56.34
2012,8,26,101.05
2012,8,27,97.88
2012,8,28,115.87
2012,8,29,75.57
2012,8,30,61.73
2012,8,31,89.98
2012,9,1,91.12
2012,9,2,23.47
2012,9,3,124.45
2012,9,4,125.1
2012,9,5,121.27
2012,9,6,99.79
2012,9,7,79.42
2012,9,8,114.25
2012,9,9,119.1
2012,9,10,115.68
2012,9,11,106.2
2012,9,12,89.8
2012,9,13,43.41
2012,9,14,58.16
2012,9,15,59.99
2012,9,16,89.04
2012,9,17,29.88
2012,9,18,43.27
2012,9,19,65.44
2012,9,20,99.45
2012,9,21,108.18
2012,9,22,107.91
2012,9,23,111.06
2012,9,24,107.94
2012,9,25,107.27
2012,9,26,100.32
2012,9,27,90.02
2012,9,28,94.74
2012,9,29,99.38
2012,9,30,103.27
2012,10,1,103.98
2012,10,2,96.76
2012,10,3,87.09
2012,10,4,99.55
2012,10,5,106.41
2012,10,6,105.58
2012,10,7,104.65
2012,10,8,105.17
2012,10,9,102.96
2012,10,10,86.79
2012,10,11,104.17
2012,10,12,96.4
2012,10,13,94.93
2012,10,14,92.61
2012,10,15,85.95
2012,10,16,84.08
2012,10,17,94.41
2012,10,18,94.95
2012,10,19,95.1
2012,10,20,92.52
2012,10,21,90.79
2012,10,22,83.05
2012,10,23,89.02
2012,10,24,68.52
2012,10,25,81.98
2012,10,26,79.92
2012,10,27,78.53
2012,10,28,81.58
2012,10,29,89.73
2012,10,30,87.07
2012,10,31,83.57
2012,11,1,81.98
2012,11,2,73.15
2012,11,3,75.52
2012,11,4,69.59
2012,11,5,66.76
2012,11,6,59.27
2012,11,7,53.24
2012,11,8,56.98
2012,11,9,53.97
2012,11,10,57.58
2012,11,11,62.08
2012,11,12,60.65
2012,11,13,63.41
2012,11,14,64.77
2012,11,15,59.81
2012,11,16,64.64
2012,11,17,74.34
2012,11,18,73.77
2012,11,19,72.85
2012,11,20,74.75
2012,11,21,70.23
2012,11,22,67.84
2012,11,23,59.94
2012,11,24,60.63
2012,11,25,69.2
2012,11,26,68.27
2012,11,27,72.31
2012,11,28,70.39
2012,11,29,66.72
2012,11,30,67.02
2012,12,1,73.3
2012,12,2,71.32
2012,12,3,69.66
2012,12,4,72.7
2012,12,5,67.64
2012,12,6,65.48
2012,12,7,66.02
2012,12,8,60.03
2012,12,9,56.0
2012,12,10,55.64
2012,12,11,53.71
2012,12,12,62.19
2012,12,13,66.09
2012,12,14,42.59
2012,12,15,58.52
2012,12,16,58.6
2012,12,17,67.87
2012,12,18,56.45
2012,12,19,72.52
2012,12,20,70.61
2012,12,21,43.66
2012,12,22,44.82
2012,12,23,35.51
2012,12,24,23.47
2012,12,25,22.39
2012,12,26,23.16
2012,12,27,39.69
2012,12,28,39.62
2012,12,29,49.37
2012,12,30,46.04
2012,12,31,53.41
2013,1,1,53.23
2013,1,2,50.73
2013,1,3,30.41
2013,1,4,33.79
2013,1,5,23.96
2013,1,6,37.2
2013,1,7,30.07
2013,1,8,43.67
2013,1,9,45.52
2013,1,10,45.48
2013,1,11,58.3
2013,1,12,63.59
2013,1,13,60.32
2013,1,14,52.11
2013,1,15,51.8
2013,1,16,54.73
2013,1,17,46.35
2013,1,18,33.4
2013,1,19,64.16
2013,1,20,62.11
2013,1,21,39.46
2013,1,22,42.06
2013,1,23,46.52
2013,1,24,45.62
2013,1,25,46.96
2013,1,26,65.07
2013,1,27,65.78
2013,1,28,47.16
2013,1,29,52.82
2013,1,30,59.27
2013,1,31,63.02
2013,2,1,73.4
2013,2,2,42.05
2013,2,3,74.23
2013,2,4,44.64
2013,2,5,24.73
2013,2,6,36.45
2013,2,7,83.37
2013,2,8,90.7
2013,2,9,88.06
2013,2,10,76.53
2013,2,11,82.98
2013,2,12,64.7
2013,2,13,87.16
2013,2,14,92.27
2013,2,15,29.23
2013,2,16,15.2
2013,2,17,70.26
2013,2,18,94.76
2013,2,19,89.9
2013,2,20,88.94
2013,2,21,93.01
2013,2,22,98.4
2013,2,23,39.66
2013,2,24,92.61
2013,2,25,105.64
2013,2,26,103.41
2013,2,27,79.01
2013,2,28,105.78
2013,3,1,105.11
2013,3,2,106.48
2013,3,3,105.99
2013,3,4,105.81
2013,3,5,103.11
2013,3,6,106.49
2013,3,7,106.93
2013,3,8,106.22
2013,3,9,108.69
2013,3,10,106.42
2013,3,11,107.91
2013,3,12,101.51
2013,3,13,108.16
2013,3,14,87.92
2013,3,15,100.09
2013,3,16,116.08
2013,3,17,114.9
2013,3,18,122.42
2013,3,19,116.77
2013,3,20,103.43
2013,3,21,113.52
2013,3,22,119.91
2013,3,23,112.02
2013,3,24,71.06
2013,3,25,120.73
2013,3,26,121.69
2013,3,27,105.71
2013,3,28,57.56
2013,3,29,115.05
2013,3,30,126.92
2013,3,31,123.87
2013,4,1,124.95
2013,4,2,127.93
2013,4,3,112.09
2013,4,4,130.61
2013,4,5,133.55
2013,4,6,135.66
2013,4,7,131.48
2013,4,8,131.13
2013,4,9,125.33
2013,4,10,100.92
2013,4,11,119.1
2013,4,12,124.11
2013,4,13,124.19
2013,4,14,102.58
2013,4,15,130.7
2013,4,16,128.9
2013,4,17,123.48
2013,4,18,131.98
2013,4,19,108.92
2013,4,20,90.22
2013,4,21,76.74
2013,4,22,122.88
2013,4,23,109.46
2013,4,24,109.41
2013,4,25,116.11
2013,4,26,115.07
2013,4,27,137.29
2013,4,28,131.91
2013,4,29,136.07
2013,4,30,139.09
2013,5,1,132.65
2013,5,2,139.58
2013,5,3,136.12
2013,5,4,133.41
2013,5,5,119.16
2013,5,6,124.78
2013,5,7,131.25
2013,5,8,137.37
2013,5,9,137.45
2013,5,10,124.74
2013,5,11,130.87
2013,5,12,110.91
2013,5,13,134.94
2013,5,14,135.3
2013,5,15,134.51
2013,5,16,129.31
2013,5,17,137.48
2013,5,18,139.18
2013,5,19,134.24
2013,5,20,127.02
2013,5,21,131.34
2013,5,22,131.59
2013,5,23,134.55
2013,5,24,131.75
2013,5,25,129.1
2013,5,26,127.77
2013,5,27,131.78
2013,5,28,132.59
2013,5,29,134.76
2013,5,30,139.24
2013,5,31,98.51
2013,6,1,66.19
2013,6,2,93.66
2013,6,3,98.32
2013,6,4,112.91
2013,6,5,100.26
2013,6,6,99.36
2013,6,7,101.89
2013,6,8,112.21
2013,6,9,85.3
2013,6,10,99.38
2013,6,11,46.12
2013,6,12,122.2
2013,6,13,138.3
2013,6,14,142.51
2013,6,15,96.32
2013,6,16,74.96
2013,6,17,37.34
2013,6,18,57.03
2013,6,19,94.08
2013,6,20,126.14
2013,6,21,108.38
2013,6,22,97.32
2013,6,23,98.75
2013,6,24,40.45
2013,6,25,64.55
2013,6,26,122.98
2013,6,27,56.1
2013,6,28,71.54
2013,6,29,103.25
2013,6,30,47.49
2013,7,1,67.92
2013,7,2,91.79
2013,7,3,113.3
2013,7,4,107.59
2013,7,5,83.29
2013,7,6,86.05
2013,7,7,36.66
2013,7,8,52.28
2013,7,9,59.09
2013,7,10,82.59
2013,7,11,87.67
2013,7,12,137.27
2013,7,13,118.09
2013,7,14,113.51
2013,7,15,87.85
2013,7,16,122.84
2013,7,17,100.39
2013,7,18,76.96
2013,7,19,47.73
2013,7,20,49.77
2013,7,21,104.21
2013,7,22,56.91
2013,7,23,133.33
2013,7,24,132.62
2013,7,25,73.7
2013,7,26,107.94
2013,7,27,125.66
2013,7,28,123.44
2013,7,29,114.83
2013,7,30,101.24
2013,7,31,102.94
2013,8,1,118.59
2013,8,2,118.34
2013,8,3,114.98
2013,8,4,129.71
2013,8,5,89.6
2013,8,6,79.97
2013,8,7,70.74
2013,8,8,77.04
2013,8,9,87.19
2013,8,10,91.68
2013,8,11,86.65
2013,8,12,92.45
2013,8,13,112.09
2013,8,14,86.86
2013,8,15,95.18
2013,8,16,63.95
2013,8,17,107.48
2013,8,18,89.34
2013,8,19,123.01
2013,8,20,117.44
2013,8,21,79.08
2013,8,22,94.89
2013,8,23,118.9
2013,8,24,125.66
2013,8,25,120.7
2013,8,26,75.15
2013,8,27,59.52
2013,8,28,63.23
2013,8,29,74.28
2013,8,30,83.77
2013,8,31,84.84
2013,9,1,94.01
2013,9,2,93.68
2013,9,3,103.48
2013,9,4,114.77
2013,9,5,120.36
2013,9,6,114.38
2013,9,7,94.41
2013,9,8,94.2
2013,9,9,92.83
2013,9,10,100.0
2013,9,11,106.85
2013,9,12,93.22
2013,9,13,104.29
2013,9,14,104.79
2013,9,15,82.88
2013,9,16,113.16
2013,9,17,110.61
2013,9,18,115.91
2013,9,19,115.82
2013,9,20,75.58
2013,9,21,107.05
2013,9,22,116.33
2013,9,23,106.88
2013,9,24,94.13
2013,9,25,75.23
2013,9,26,99.1
2013,9,27,89.04
2013,9,28,83.67
2013,9,29,70.45
2013,9,30,89.23
2013,10,1,107.24
2013,10,2,81.36
2013,10,3,31.85
2013,10,4,44.9
2013,10,5,80.08
2013,10,6,85.05
2013,10,7,85.56
2013,10,8,105.38
2013,10,9,108.99
2013,10,10,97.37
2013,10,11,41.8
2013,10,12,90.19
2013,10,13,94.77
2013,10,14,87.41
2013,10,15,66.77
2013,10,16,64.66
2013,10,17,82.9
2013,10,18,89.34
2013,10,19,83.55
2013,10,20,91.59
2013,10,21,79.47
2013,10,22,81.05
2013,10,23,87.45
2013,10,24,95.62
2013,10,25,90.05
2013,10,26,86.22
2013,10,27,73.73
2013,10,28,62.3
2013,10,29,72.93
2013,10,30,67.95
2013,10,31,62.34
2013,11,1,65.14
2013,11,2,65.51
2013,11,3,66.71
2013,11,4,74.3
2013,11,5,73.08
2013,11,6,73.2
2013,11,7,74.94
2013,11,8,41.21
2013,11,9,81.0
2013,11,10,82.2
2013,11,11,79.98
2013,11,12,72.27
2013,11,13,75.4
2013,11,14,74.42
2013,11,15,71.37
2013,11,16,73.16
2013,11,17,76.77
2013,11,18,76.97
2013,11,19,73.86
2013,11,20,66.03
2013,11,21,62.02
2013,11,22,67.06
2013,11,23,67.73
2013,11,24,60.09
2013,11,25,65.46
2013,11,26,73.45
2013,11,27,68.19
2013,11,28,69.96
2013,11,29,72.05
2013,11,30,72.36
2013,12,1,66.78
2013,12,2,69.95
2013,12,3,64.58
2013,12,4,74.8
2013,12,5,72.3
2013,12,6,66.77
2013,12,7,67.01
2013,12,8,64.86
2013,12,9,65.29
2013,12,10,67.77
2013,12,11,66.17
2013,12,12,67.97
2013,12,13,64.42
2013,12,14,53.02
2013,12,15,51.2
2013,12,16,51.88
2013,12,17,46.52
2013,12,18,44.05
2013,12,19,37.52
2013,12,20,45.7
2013,12,21,55.06
2013,12,22,36.47
2013,12,23,44.88
2013,12,24,44.31
2013,12,25,53.77
2013,12,26,64.19
2013,12,27,41.38
2013,12,28,56.92
2013,12,29,68.77
2013,12,30,61.99
2013,12,31,17.23
2014,1,1,65.6
2014,1,2,57.41
2014,1,3,60.2
2014,1,4,42.52
2014,1,5,46.77
2014,1,6,38.15
2014,1,7,43.96
2014,1,8,36.7
2014,1,9,26.38
2014,1,10,53.67
2014,1,11,33.39
2014,1,12,53.32
2014,1,13,36.34
2014,1,14,35.46
2014,1,15,28.13
2014,1,16,28.34
2014,1,17,41.98
2014,1,18,22.26
2014,1,19,74.52
2014,1,20,60.39
2014,1,21,49.52
2014,1,22,24.07
2014,1,23,78.73
2014,1,24,68.85
2014,1,25,54.09
2014,1,26,36.12
2014,1,27,50.55
2014,1,28,50.4
2014,1,29,27.95
2014,1,30,28.75
2014,1,31,48.1
2014,2,1,32.74
2014,2,2,48.84
2014,2,3,59.23
2014,2,4,79.23
2014,2,5,79.12
2014,2,6,88.14
2014,2,7,77.15
2014,2,8,89.34
2014,2,9,83.23
2014,2,10,93.29
2014,2,11,91.23
2014,2,12,94.74
2014,2,13,57.62
2014,2,14,30.59
2014,2,15,29.59
2014,2,16,66.55
2014,2,17,94.2
2014,2,18,89.32
2014,2,19,87.2
2014,2,20,86.1
2014,2,21,50.42
2014,2,22,36.17
2014,2,23,70.71
2014,2,24,85.03
2014,2,25,83.87
2014,2,26,77.7
2014,2,27,78.74
2014,2,28,52.01
2014,3,1,76.6
2014,3,2,91.8
2014,3,3,105.2
2014,3,4,74.93
2014,3,5,92.63
2014,3,6,106.33
2014,3,7,111.66
2014,3,8,112.31
2014,3,9,111.13
2014,3,10,104.37
2014,3,11,94.59
2014,3,12,94.73
2014,3,13,115.11
2014,3,14,118.66
2014,3,15,116.97
2014,3,16,114.77
2014,3,17,110.41
2014,3,18,109.88
2014,3,19,117.73
2014,3,20,118.76
2014,3,21,115.07
2014,3,22,111.15
2014,3,23,104.44
2014,3,24,85.45
2014,3,25,119.58
2014,3,26,107.05
2014,3,27,102.27
2014,3,28,117.16
2014,3,29,118.61
2014,3,30,127.7
2014,3,31,114.91
2014,4,1,132.15
2014,4,2,124.93
2014,4,3,129.88
2014,4,4,128.62
2014,4,5,123.73
2014,4,6,122.46
2014,4,7,122.22
2014,4,8,132.78
2014,4,9,138.56
2014,4,10,138.54
2014,4,11,131.6
2014,4,12,127.7
2014,4,13,96.05
2014,4,14,79.91
2014,4,15,121.38
2014,4,16,91.41
2014,4,17,98.77
2014,4,18,37.77
2014,4,19,75.26
2014,4,20,138.98
2014,4,21,139.73
2014,4,22,138.2
2014,4,23,133.12
2014,4,24,135.3
2014,4,25,139.35
2014,4,26,133.52
2014,4,27,123.16
2014,4,28,138.93
2014,4,29,138.75
2014,4,30,134.02
